time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452000000	6.40257	19.955	5.1216	3.58336	0.436452	lidar	0.206442	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
1477010452050000	6.18918	19.8619	5.06969	3.60224	0.434247	radar	3.05083	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
1477010452100000	5.92319	19.767	5.14482	3.60947	0.418783	lidar	0.517455	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
1477010452150000	5.67462	19.6265	5.29626	3.63723	0.429862	radar	1.4935	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452200000	5.52648	19.4994	5.11813	3.6759	0.450038	lidar	2.07128	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
1477010452250000	5.32333	19.352	5.11238	3.707	0.459793	radar	1.79354	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452300000	5.12033	19.2487	5.06248	3.72167	0.452667	lidar	2.06047	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
1477010452350000	4.94861	19.1346	4.86704	3.74203	0.447778	radar	4.58714	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.79915	18.9874	4.7749	3.77855	0.463701	lidar	0.586356	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.58221	18.8372	4.92516	3.79945	0.464054	radar	1.68091	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.41085	18.7067	4.86369	3.82181	0.464538	lidar	1.04744	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.24492	18.5624	4.72661	3.84526	0.462241	radar	1.04536	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.13027	18.4136	4.60481	3.88402	0.480703	lidar	1.37349	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.92417	18.2422	4.95913	3.90701	0.48721	radar	7.14335	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.64885	18.0932	5.10078	3.89597	0.44798	lidar	2.75248	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49989	17.9445	4.85151	3.91664	0.441617	radar	3.63995	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26115	17.7748	4.9649	3.91795	0.418047	lidar	1.25444	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.0663	17.5923	5.1298	3.938	0.421078	radar	2.00865	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.89755	17.4726	5.03825	3.94487	0.40854	lidar	6.33206	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.7352	17.2595	5.20961	3.98061	0.429646	radar	2.35898	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.55962	17.0679	5.21108	4.00004	0.427531	lidar	0.0186121	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.40856	16.9038	4.91717	4.01312	0.412591	radar	2.36869	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25041	16.7337	4.89556	4.02861	0.407822	lidar	0.52779	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08203	16.5358	4.8297	4.04325	0.398067	radar	4.61005	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92289	16.3073	4.89707	4.06805	0.401704	lidar	2.21824	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.78159	16.1306	4.77296	4.08301	0.39428	radar	0.606971	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.57583	15.9629	4.83411	4.07382	0.363683	lidar	1.92437	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43325	15.7316	5.06595	4.1039	0.380749	radar	2.01467	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.2558	15.5087	5.13516	4.11376	0.370079	lidar	0.676795	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.10363	15.3166	5.04576	4.12287	0.358394	radar	1.09288	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.884663	15.092	5.17822	4.11492	0.329492	lidar	2.1154	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.756451	14.9143	4.95689	4.12596	0.320291	radar	2.52946	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.659972	14.7064	4.90336	4.15614	0.335708	lidar	0.400288	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.535618	14.4644	5.09636	4.18354	0.35015	radar	1.76452	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.35703	14.2371	5.17487	4.18334	0.330592	lidar	0.778021	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.211432	13.9829	5.42315	4.20316	0.338441	radar	1.82781	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.207911	13.7367	5.27349	4.26809	0.390548	lidar	4.35744	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.0920905	13.4934	5.3562	4.2877	0.392167	radar	0.440334	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.073986	13.2539	5.41507	4.28485	0.36774	lidar	0.953662	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.186687	13.0394	5.19171	4.29419	0.354335	radar	1.51797	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.177829	12.8246	5.0303	4.35078	0.397838	lidar	3.95211	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.285682	12.5997	4.88963	4.35941	0.382901	radar	2.66141	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.403024	12.3678	4.92698	4.36536	0.368382	lidar	0.355194	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.512685	12.1599	4.86007	4.36902	0.351899	radar	3.36165	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.588256	11.9482	4.82679	4.38616	0.35201	lidar	0.435634	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.703454	11.7181	4.84754	4.38772	0.334027	radar	2.80471	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.901783	11.4685	4.98748	4.35714	0.281794	lidar	5.00088	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-0.983453	11.2473	4.79864	4.36786	0.274153	radar	2.13903	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.16407	11.019	4.89641	4.34065	0.22964	lidar	3.37637	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.25143	10.7716	5.08579	4.35801	0.239874	radar	1.27878	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.38963	10.511	5.17472	4.35136	0.21899	lidar	1.21406	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.48893	10.2459	5.2971	4.36282	0.221045	radar	0.974762	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.58448	10.0355	5.23563	4.36753	0.215358	lidar	2.21819	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.66589	9.81036	5.10869	4.37641	0.211444	radar	0.670823	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.73969	9.5937	5.05555	4.38839	0.213729	lidar	0.772426	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.86008	9.33691	5.21334	4.38607	0.201555	radar	2.57374	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.9525	9.03613	5.31916	4.39702	0.200871	lidar	3.77917	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.02714	8.82026	5.11638	4.40291	0.193203	radar	2.06377	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.12722	8.56759	5.15657	4.40405	0.18372	lidar	0.202112	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.25843	8.30962	5.21726	4.39209	0.159769	radar	2.95889	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.30031	8.08311	5.13743	4.41409	0.175598	lidar	0.723937	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.34977	7.87926	5.00405	4.42876	0.182274	radar	5.31752	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.4711	7.62427	5.08651	4.41813	0.160419	lidar	1.02767	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.61945	7.39187	4.96997	4.38953	0.114196	radar	5.80114	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.73022	7.1346	5.04623	4.38383	0.101143	lidar	0.596325	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.79111	6.90364	5.08598	4.39947	0.116539	radar	1.52124	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.82492	6.70686	4.9464	4.41955	0.133375	lidar	1.91441	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.86566	6.49995	4.7114	4.43083	0.133118	radar	2.90312	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.92579	6.26697	4.71919	4.43982	0.135395	lidar	0.102016	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.05176	6.01242	4.88592	4.42433	0.112086	radar	4.5234	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.14911	5.72683	5.02261	4.42166	0.101341	lidar	2.22479	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.25422	5.48194	4.93073	4.40619	0.0705655	radar	2.58078	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.36096	5.21244	5.04447	4.39879	0.0576761	lidar	0.99171	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.43284	4.96625	5.08811	4.40669	0.0655612	radar	0.121987	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.56343	4.67031	5.28028	4.39215	0.0450338	lidar	2.40793	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67367	4.41621	5.20881	4.37482	0.0131629	radar	2.43396	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81962	4.12903	5.39403	4.35602	-0.00808102	lidar	2.42101	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89835	3.89156	5.37656	4.36491	0.0076753	radar	1.20934	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96157	3.67103	5.2528	4.37277	0.0157148	lidar	0.798922	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.05042	3.48231	5.04801	4.3612	-0.00499089	radar	4.22247	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.14137	3.23862	5.07211	4.3602	-0.00581067	lidar	0.0277484	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.26385	2.97441	5.15813	4.34412	-0.0303073	radar	1.07384	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.35981	2.69053	5.27869	4.34588	-0.0272628	lidar	1.19541	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44663	2.4423	5.2768	4.3492	-0.0201145	radar	0.116842	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55662	2.16731	5.38068	4.34647	-0.0212394	lidar	0.52552	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66493	1.93593	5.34303	4.32601	-0.0590382	radar	4.39074	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.78679	1.64736	5.49107	4.32246	-0.0579577	lidar	1.1454	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.91152	1.3903	5.54674	4.30847	-0.0763926	radar	0.517271	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.9623	1.17865	5.34398	4.31423	-0.070881	lidar	5.34466	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.0528	0.979369	5.18647	4.30815	-0.074277	radar	1.16672	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.10739	0.764214	5.06134	4.3133	-0.0685811	lidar	3.59735	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21022	0.442398	5.35296	4.32027	-0.0589866	radar	5.38465	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28284	0.21059	5.27582	4.3225	-0.0557879	lidar	1.4749	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.3922	-0.0132661	5.16549	4.31959	-0.0484903	radar	5.78836	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46118	-0.242189	5.10954	4.32339	-0.0437944	lidar	1.42365	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.57842	-0.412384	5.01447	4.29793	-0.0772275	radar	3.53517	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.71005	-0.58754	4.91078	4.27395	-0.101219	lidar	2.34342	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.82525	-0.836921	5.17211	4.26111	-0.12097	radar	5.80687	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.92529	-1.12028	5.28008	4.27055	-0.101146	lidar	1.4402	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.015	-1.39836	5.34469	4.28196	-0.0808384	radar	2.59667	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.15404	-1.60503	5.28613	4.26149	-0.100368	lidar	1.32806	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.29331	-1.86581	5.5651	4.24586	-0.121054	radar	3.04165	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.40484	-2.12188	5.57103	4.24588	-0.114264	lidar	0.242407	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.55231	-2.32094	5.40752	4.22453	-0.130615	radar	3.87862	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.70337	-2.52704	5.35841	4.20296	-0.148674	lidar	0.860551	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.85647	-2.74372	5.3589	4.18437	-0.16218	radar	1.33877	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.95302	-3.01363	5.40459	4.19773	-0.137055	lidar	1.79202	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08109	-3.23325	5.28955	4.19095	-0.135077	radar	0.361693	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.20529	-3.41658	5.19447	4.17463	-0.148492	lidar	1.68226	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35203	-3.6705	5.26637	4.17161	-0.14161	radar	4.26725	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.5074	-3.79423	5.0941	4.13198	-0.182565	lidar	5.45779	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.65114	-4.00683	5.16634	4.12049	-0.186886	radar	0.567154	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.80802	-4.23565	5.20451	4.11171	-0.185284	lidar	0.485987	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.95883	-4.45564	5.20438	4.1035	-0.183451	radar	0.367896	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.12381	-4.69483	5.26462	4.09705	-0.178972	lidar	1.11978	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.26477	-4.88739	5.02544	4.08903	-0.174794	radar	1.93898	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.39649	-5.09867	5.02352	4.08719	-0.167131	lidar	0.212363	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54429	-5.25486	4.85728	4.06702	-0.180226	radar	2.96864	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73063	-5.45309	4.90545	4.04754	-0.19091	lidar	2.03026	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.8922	-5.64866	4.94093	4.03581	-0.193376	radar	0.298367	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.04704	-5.8317	4.92676	4.02377	-0.196275	lidar	0.0566829	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.18683	-5.97814	4.7628	4.00754	-0.203722	radar	5.01301	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.35476	-6.07635	4.65234	3.96899	-0.236961	lidar	3.83112	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.53329	-6.26164	4.77091	3.95502	-0.239379	radar	1.36536	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.67607	-6.46964	4.79708	3.9606	-0.219654	lidar	0.665482	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.89801	-6.63933	5.00531	3.92978	-0.24228	radar	7.22296	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1044	-6.81099	5.0336	3.90757	-0.252947	lidar	0.816511	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2892	-6.97411	5.0609	3.89079	-0.25798	radar	0.779009	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5246	-7.16388	5.14731	3.8695	-0.265991	lidar	3.84684	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.728	-7.30747	5.12087	3.84475	-0.278818	radar	1.84347	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9796	-7.47656	5.19915	3.81678	-0.293145	lidar	3.61323	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1644	-7.61494	5.04372	3.79998	-0.29566	radar	1.45305	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.314	-7.76327	4.9695	3.79761	-0.283021	lidar	3.00145	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5065	-7.89066	4.9159	3.77727	-0.290059	radar	1.72816	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6827	-7.99168	4.83519	3.75415	-0.300262	lidar	2.84887	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8701	-8.10624	4.66692	3.73387	-0.306134	radar	0.966583	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0801	-8.19491	4.64674	3.7008	-0.325482	lidar	0.705948	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3125	-8.32752	4.95776	3.68104	-0.328656	radar	2.93487	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5179	-8.40979	4.90273	3.65139	-0.343364	lidar	1.71935	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7155	-8.50014	4.69758	3.62734	-0.351549	radar	1.53553	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-12.9983	-8.59196	4.80003	3.58632	-0.375976	lidar	4.87134	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2511	-8.69567	4.96141	3.56145	-0.381643	radar	2.80452	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4741	-8.74335	4.91375	3.52432	-0.401382	lidar	2.00528	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6762	-8.79462	4.65121	3.49286	-0.415488	radar	3.47413	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9076	-8.89696	4.6894	3.47891	-0.407939	lidar	0.907995	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1699	-8.98511	4.98979	3.45883	-0.405471	radar	2.70728	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4023	-9.09314	5.00028	3.4523	-0.390697	lidar	0.555288	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6281	-9.16543	4.88878	3.43302	-0.391339	radar	0.426278	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9186	-9.1665	4.95424	3.37716	-0.429922	lidar	2.30168	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1805	-9.23847	4.99102	3.35867	-0.426692	radar	4.41998	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4544	-9.34816	5.0694	3.35578	-0.406838	lidar	5.02731	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.688	-9.38574	4.85381	3.32849	-0.41678	radar	1.87968	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9469	-9.46371	4.90284	3.31885	-0.404842	lidar	2.00457	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1923	-9.48207	4.83506	3.28766	-0.41751	radar	2.03682	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4407	-9.4744	4.84261	3.24938	-0.435967	lidar	0.674401	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6476	-9.4863	4.73433	3.22619	-0.43812	radar	4.79261	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9363	-9.46536	4.83046	3.18254	-0.461235	lidar	1.92012	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1942	-9.51834	4.97391	3.1796	-0.437674	radar	7.77331	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4597	-9.53145	5.00761	3.15869	-0.436728	lidar	0.483272	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7142	-9.52616	4.93164	3.13126	-0.444593	radar	1.6786	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9704	-9.49121	4.9535	3.09615	-0.458248	lidar	0.297267	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2073	-9.46446	4.85312	3.06624	-0.467679	radar	0.563757	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.401	-9.50562	4.74648	3.07155	-0.437055	lidar	1.72985	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6389	-9.49201	4.86149	3.05538	-0.428293	radar	1.81813	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8919	-9.47672	4.88171	3.03687	-0.425365	lidar	0.286908	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1222	-9.43806	4.92286	3.01378	-0.425432	radar	3.8521	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3751	-9.31711	4.9712	2.95654	-0.463431	lidar	3.19369	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6027	-9.25064	4.84013	2.92235	-0.478484	radar	1.20051	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8621	-9.12202	4.92383	2.86822	-0.510573	lidar	1.63651	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1006	-9.02142	4.94915	2.83008	-0.523861	radar	5.06455	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2522	-9.15813	4.64207	2.89047	-0.431718	lidar	13.4597	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.4934	-9.11475	4.74145	2.87879	-0.419184	radar	1.70994	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7192	-9.01309	4.7624	2.84263	-0.43514	lidar	0.752151	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9631	-8.9334	4.77622	2.81748	-0.440021	radar	2.57886	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1561	-8.8656	4.70465	2.79876	-0.435938	lidar	1.02629	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3891	-8.78256	4.69388	2.77534	-0.439374	radar	1.9806	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5746	-8.75877	4.57809	2.77697	-0.413852	lidar	1.21677	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7553	-8.64522	4.36294	2.73502	-0.44247	radar	5.63665	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.958	-8.55934	4.36765	2.71424	-0.441148	lidar	0.0310455	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1699	-8.45332	4.51766	2.69293	-0.436106	radar	2.34662	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4117	-8.33854	4.60822	2.66851	-0.4398	lidar	1.6199	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
